user_id,event_type,event_time
11458,first_deposit,2026-07-27
11458,first_transaction,2026-07-31
11459,signup,2025-12-23
11459,kyc_completed,2025-12-25
11460,signup,2025-12-18
11460,kyc_completed,2025-12-18
11461,signup,2025-10-26
11462,signup,2025-12-10
11463,signup,2026-04-05
11464,signup,2026-07-20
11464,kyc_completed,2026-07-23
11464,first_deposit,2026-07-27
11465,signup,2025-10-20
11465,kyc_completed,2025-10-22
11466,signup,2026-05-06
11466,kyc_completed,2026-05-07
11466,first_deposit,2026-05-11
11466,first_transaction,2026-05-11
11467,signup,2026-06-06
11468,signup,2026-07-24
11468,kyc_completed,2026-07-27
11468,first_deposit,2026-08-02
11468,first_transaction,2026-08-06
11469,signup,2026-06-01
11469,kyc_completed,2026-06-03
11469,first_deposit,2026-06-05
11469,first_transaction,2026-06-10
11470,signup,2025-10-27
11471,signup,2026-02-25
11471,kyc_completed,2026-02-28
11471,first_deposit,2026-03-05
11471,first_transaction,2026-03-10
11472,signup,2026-08-13
11472,kyc_completed,2026-08-16
11473,signup,2026-07-28
11473,kyc_completed,2026-07-29
11474,signup,2026-04-12
11474,kyc_completed,2026-04-12
11474,first_deposit,2026-04-16
11474,first_transaction,2026-04-19
11475,signup,2026-08-17
11475,kyc_completed,2026-08-19
11476,signup,2026-05-02
11476,kyc_completed,2026-05-03
11477,signup,2025-09-24
11478,signup,2026-07-30
11478,kyc_completed,2026-08-02
11479,signup,2025-11-01
11479,kyc_completed,2025-11-03
11479,first_deposit,2025-11-04
11479,first_transaction,2025-11-05
11480,signup,2026-01-17
11480,kyc_completed,2026-01-20
11481,signup,2025-11-26
11482,signup,2026-05-20
11482,kyc_completed,2026-05-20
11482,first_deposit,2026-05-20
11482,first_transaction,2026-05-25
11483,signup,2025-09-11
11483,kyc_completed,2025-09-14
11484,signup,2026-04-22
11484,kyc_completed,2026-04-23
11484,first_deposit,2026-04-24
11484,first_transaction,2026-04-29
11485,signup,2026-07-12
11485,kyc_completed,2026-07-13
11486,signup,2026-06-14
11486,kyc_completed,2026-06-14
11487,signup,2025-12-21
11487,kyc_completed,2025-12-23
11487,first_deposit,2025-12-29
11487,first_transaction,2025-12-31
11488,signup,2026-07-24
11488,kyc_completed,2026-07-25
11489,signup,2026-01-10
11489,kyc_completed,2026-01-10
11489,first_deposit,2026-01-16
11490,signup,2026-05-06
11491,signup,2026-03-04
11491,kyc_completed,2026-03-04
11491,first_deposit,2026-03-07
11492,signup,2025-09-25
11492,kyc_completed,2025-09-26
11492,first_deposit,2025-09-27
11492,first_transaction,2025-09-30
11493,signup,2025-09-02
11493,kyc_completed,2025-09-03
11493,first_deposit,2025-09-05
11493,first_transaction,2025-09-06
11494,signup,2025-11-06
11494,kyc_completed,2025-11-09
11495,signup,2026-08-07
11495,kyc_completed,2026-08-10
11496,signup,2026-08-14
11497,signup,2026-01-28
11498,signup,2026-08-19
11498,kyc_completed,2026-08-22
11498,first_deposit,2026-08-24
11498,first_transaction,2026-08-25
11499,signup,2025-09-19
11499,kyc_completed,2025-09-20
11500,signup,2026-08-19
11500,kyc_completed,2026-08-21
11501,signup,2025-11-24
11502,signup,2025-09-14
11503,signup,2026-06-03
11504,signup,2026-01-18
11504,kyc_completed,2026-01-18
11504,first_deposit,2026-01-22
11504,first_transaction,2026-01-25
11505,signup,2025-12-16
11506,signup,2026-06-04
11506,kyc_completed,2026-06-05
11507,signup,2025-12-31
11508,signup,2026-06-02
11508,kyc_completed,2026-06-04
11508,first_deposit,2026-06-04
11508,first_transaction,2026-06-09
11509,signup,2025-11-11
11509,kyc_completed,2025-11-13
11509,first_deposit,2025-11-17
11510,signup,2025-10-02
11510,kyc_completed,2025-10-04
11511,signup,2025-12-28
11511,kyc_completed,2025-12-29
11511,first_deposit,2025-12-30
11511,first_transaction,2026-01-03
11512,signup,2026-04-10
11512,kyc_completed,2026-04-12
11513,signup,2025-11-21
11514,signup,2025-10-23
11514,kyc_completed,2025-10-26
11514,first_deposit,2025-10-31
11515,signup,2026-05-31
11515,kyc_completed,2026-05-31
11516,signup,2026-02-27
11516,kyc_completed,2026-03-02
11517,signup,2026-02-05
11517,kyc_completed,2026-02-08
11517,first_deposit,2026-02-14
11518,signup,2025-11-27
11518,kyc_completed,2025-11-29
11518,first_deposit,2025-12-04
11518,first_transaction,2025-12-08
11519,signup,2025-09-07
11519,kyc_completed,2025-09-07
11519,first_deposit,2025-09-14
11519,first_transaction,2025-09-18
11520,signup,2025-09-20
11521,signup,2026-05-07
11521,kyc_completed,2026-05-10
11521,first_deposit,2026-05-11
11521,first_transaction,2026-05-13
11522,signup,2025-09-30
11522,kyc_completed,2025-10-03
11522,first_deposit,2025-10-04
11522,first_transaction,2025-10-07
11523,signup,2025-11-29
11524,signup,2026-07-29
11524,kyc_completed,2026-07-31
11524,first_deposit,2026-08-07
11524,first_transaction,2026-08-11
11525,signup,2026-01-04
11525,kyc_completed,2026-01-06
11526,signup,2026-05-30
11526,kyc_completed,2026-06-02
11526,first_deposit,2026-06-05
11526,first_transaction,2026-06-05
11527,signup,2026-01-03
11527,kyc_completed,2026-01-04
11528,signup,2026-08-06
11528,kyc_completed,2026-08-07
11528,first_deposit,2026-08-08
11528,first_transaction,2026-08-13
11529,signup,2026-06-27
11529,kyc_completed,2026-06-27
11529,first_deposit,2026-06-30
11530,signup,2026-02-19
11530,kyc_completed,2026-02-22
11530,first_deposit,2026-02-28
11530,first_transaction,2026-02-28
11531,signup,2026-05-08
11532,signup,2026-01-29
11532,kyc_completed,2026-01-30
11533,signup,2026-08-10
11533,kyc_completed,2026-08-10
11534,signup,2026-01-09
11534,kyc_completed,2026-01-11
11534,first_deposit,2026-01-18
11534,first_transaction,2026-01-22
11535,signup,2026-07-02
11536,signup,2026-04-13
11537,signup,2026-04-23
11538,signup,2026-01-06
11538,kyc_completed,2026-01-08
11539,signup,2026-07-01
11539,kyc_completed,2026-07-03
11539,first_deposit,2026-07-04
11539,first_transaction,2026-07-07
11540,signup,2026-05-30
11541,signup,2026-06-24
11541,kyc_completed,2026-06-26
11541,first_deposit,2026-06-26
11541,first_transaction,2026-06-30
11542,signup,2026-06-19
11542,kyc_completed,2026-06-21
11542,first_deposit,2026-06-24
11542,first_transaction,2026-06-29
11543,signup,2025-10-28
11544,signup,2026-07-16
11544,kyc_completed,2026-07-18
11544,first_deposit,2026-07-25
11544,first_transaction,2026-07-27
11545,signup,2026-07-04
11546,signup,2025-11-28
11546,kyc_completed,2025-12-01
11546,first_deposit,2025-12-01
11546,first_transaction,2025-12-04
11547,signup,2026-08-24
11547,kyc_completed,2026-08-24
11548,signup,2026-03-11
11549,signup,2025-12-27
11549,kyc_completed,2025-12-29
11550,signup,2025-11-21
11550,kyc_completed,2025-11-23
11550,first_deposit,2025-11-24
11550,first_transaction,2025-11-24
11551,signup,2026-01-11
11552,signup,2025-09-14
11553,signup,2026-05-10
11553,kyc_completed,2026-05-13
11554,signup,2026-05-16
11554,kyc_completed,2026-05-19
11554,first_deposit,2026-05-21
11554,first_transaction,2026-05-26
11555,signup,2026-05-02
11555,kyc_completed,2026-05-02
11555,first_deposit,2026-05-03
11555,first_transaction,2026-05-08
11556,signup,2026-03-19
11556,kyc_completed,2026-03-20
11556,first_deposit,2026-03-26
11556,first_transaction,2026-03-28
11557,signup,2026-01-11
11557,kyc_completed,2026-01-12
11558,signup,2026-05-22
11558,kyc_completed,2026-05-24
11559,signup,2026-07-15
11559,kyc_completed,2026-07-16
11559,first_deposit,2026-07-18
11559,first_transaction,2026-07-21
11560,signup,2025-10-02
11560,kyc_completed,2025-10-02
11561,signup,2026-01-18
11562,signup,2026-08-29
11563,signup,2026-07-11
11564,signup,2026-08-28
11564,kyc_completed,2026-08-31
11564,first_deposit,2026-09-02
11564,first_transaction,2026-09-02
11565,signup,2025-11-06
11565,kyc_completed,2025-11-06
11565,first_deposit,2025-11-10
11565,first_transaction,2025-11-10
11566,signup,2026-02-17
11566,kyc_completed,2026-02-20
11566,first_deposit,2026-02-20
11567,signup,2025-10-18
11567,kyc_completed,2025-10-19
11567,first_deposit,2025-10-21
11568,signup,2026-07-13
11568,kyc_completed,2026-07-15
11569,signup,2026-03-08
11570,signup,2025-11-28
11570,kyc_completed,2025-11-30
11570,first_deposit,2025-12-02
11570,first_transaction,2025-12-06
11571,signup,2025-10-03
11571,kyc_completed,2025-10-05
11571,first_deposit,2025-10-09
11572,signup,2026-05-27
11572,kyc_completed,2026-05-30
11573,signup,2026-06-23
11573,kyc_completed,2026-06-25
11574,signup,2026-07-18
11574,kyc_completed,2026-07-21
11575,signup,2026-08-20
11575,kyc_completed,2026-08-20
11576,signup,2026-06-24
11576,kyc_completed,2026-06-24
11576,first_deposit,2026-06-29
11576,first_transaction,2026-06-30
11577,signup,2026-06-14
11577,kyc_completed,2026-06-15
11577,first_deposit,2026-06-17
11577,first_transaction,2026-06-18
11578,signup,2026-06-23
11578,kyc_completed,2026-06-23
11578,first_deposit,2026-06-28
11578,first_transaction,2026-06-28
11579,signup,2026-08-30
11579,kyc_completed,2026-08-30
11579,first_deposit,2026-09-04
11579,first_transaction,2026-09-08
11580,signup,2026-02-16
11580,kyc_completed,2026-02-16
11580,first_deposit,2026-02-21
11580,first_transaction,2026-02-24
11581,signup,2026-06-04
11581,kyc_completed,2026-06-05
11582,signup,2026-06-26
11582,kyc_completed,2026-06-26
11583,signup,2025-10-13
11583,kyc_completed,2025-10-14
11584,signup,2026-05-10
11585,signup,2026-01-02
11585,kyc_completed,2026-01-03
11585,first_deposit,2026-01-06
11585,first_transaction,2026-01-11
11586,signup,2025-10-19
11586,kyc_completed,2025-10-22
11587,signup,2025-11-02
11587,kyc_completed,2025-11-03
11587,first_deposit,2025-11-05
11588,signup,2025-10-12
11588,kyc_completed,2025-10-13
11589,signup,2026-07-24
11590,signup,2026-06-08
11590,kyc_completed,2026-06-09
11591,signup,2025-10-08
11591,kyc_completed,2025-10-09
11591,first_deposit,2025-10-12
11591,first_transaction,2025-10-14
11592,signup,2026-04-16
11592,kyc_completed,2026-04-18
11592,first_deposit,2026-04-25
11592,first_transaction,2026-04-26
11593,signup,2026-04-29
11594,signup,2026-03-09
11594,kyc_completed,2026-03-10
11595,signup,2026-04-09
11595,kyc_completed,2026-04-12
11596,signup,2026-07-28
11597,signup,2026-03-08
11597,kyc_completed,2026-03-09
11597,first_deposit,2026-03-09
11597,first_transaction,2026-03-09
11598,signup,2026-04-29
11599,signup,2026-03-27
11599,kyc_completed,2026-03-27
11599,first_deposit,2026-04-03
11599,first_transaction,2026-04-05
11600,signup,2026-01-23
11600,kyc_completed,2026-01-23
11601,signup,2026-07-22
11601,kyc_completed,2026-07-23
11602,signup,2026-01-29
11602,kyc_completed,2026-01-30
11602,first_deposit,2026-02-01
11602,first_transaction,2026-02-02
11603,signup,2026-06-19
11603,kyc_completed,2026-06-21
11603,first_deposit,2026-06-22
11603,first_transaction,2026-06-25
11604,signup,2026-04-09
11605,signup,2026-05-08
11605,kyc_completed,2026-05-09
11605,first_deposit,2026-05-11
11605,first_transaction,2026-05-11
11606,signup,2026-06-04
11607,signup,2026-05-26
11607,kyc_completed,2026-05-26
11607,first_deposit,2026-05-30
11607,first_transaction,2026-06-04
11608,signup,2026-03-25
11608,kyc_completed,2026-03-27
11608,first_deposit,2026-03-27
11609,signup,2026-04-13
11609,kyc_completed,2026-04-13
11610,signup,2026-03-05
11610,kyc_completed,2026-03-08
11610,first_deposit,2026-03-14
11610,first_transaction,2026-03-19
11611,signup,2026-01-02
11612,signup,2026-05-23
11613,signup,2026-07-17
11613,kyc_completed,2026-07-17
11614,signup,2026-05-15
11614,kyc_completed,2026-05-15
11614,first_deposit,2026-05-19
11614,first_transaction,2026-05-24
11615,signup,2026-06-09
11615,kyc_completed,2026-06-10
11615,first_deposit,2026-06-13
11615,first_transaction,2026-06-17
11616,signup,2026-06-30
11616,kyc_completed,2026-07-03
11617,signup,2026-01-12
11618,signup,2025-09-23
11619,signup,2026-01-01
11620,signup,2026-06-02
11620,kyc_completed,2026-06-03
11620,first_deposit,2026-06-06
11620,first_transaction,2026-06-07
11621,signup,2026-06-24
11622,signup,2026-03-07
11623,signup,2026-06-11
11623,kyc_completed,2026-06-12
11623,first_deposit,2026-06-12
11623,first_transaction,2026-06-14
11624,signup,2025-09-28
11624,kyc_completed,2025-09-28
11625,signup,2026-04-23
11626,signup,2026-05-06
11626,kyc_completed,2026-05-08
11627,signup,2026-03-04
11627,kyc_completed,2026-03-05
11628,signup,2026-05-19
11628,kyc_completed,2026-05-22
11629,signup,2026-02-26
11630,signup,2026-03-10
11630,kyc_completed,2026-03-12
11630,first_deposit,2026-03-14
11630,first_transaction,2026-03-16
11631,signup,2026-04-08
11631,kyc_completed,2026-04-10
11631,first_deposit,2026-04-10
11631,first_transaction,2026-04-11
11632,signup,2026-06-16
11633,signup,2025-11-30
11633,kyc_completed,2025-11-30
11633,first_deposit,2025-12-03
11633,first_transaction,2025-12-07
11634,signup,2025-12-19
11634,kyc_completed,2025-12-21
11635,signup,2026-01-31
11635,kyc_completed,2026-01-31
11635,first_deposit,2026-02-02
11635,first_transaction,2026-02-07
11636,signup,2025-11-13
11636,kyc_completed,2025-11-15
11637,signup,2025-12-31
11637,kyc_completed,2026-01-02
11637,first_deposit,2026-01-07
11638,signup,2026-01-06
11639,signup,2025-12-24
11639,kyc_completed,2025-12-24
11640,signup,2026-01-28
11641,signup,2026-03-03
11641,kyc_completed,2026-03-03
11641,first_deposit,2026-03-06
11641,first_transaction,2026-03-07
11642,signup,2026-05-12
11642,kyc_completed,2026-05-15
11642,first_deposit,2026-05-19
11642,first_transaction,2026-05-22
11643,signup,2025-12-20
11643,kyc_completed,2025-12-20
11643,first_deposit,2025-12-21
11643,first_transaction,2025-12-26
11644,signup,2026-07-05
11645,signup,2026-02-22
11645,kyc_completed,2026-02-24
11645,first_deposit,2026-03-02
11646,signup,2026-05-21
11646,kyc_completed,2026-05-21
11646,first_deposit,2026-05-26
11646,first_transaction,2026-05-30
11647,signup,2025-10-12
11647,kyc_completed,2025-10-12
11648,signup,2025-11-03
11649,signup,2026-02-13
11650,signup,2026-01-12
11650,kyc_completed,2026-01-15
11651,signup,2026-02-28
11651,kyc_completed,2026-02-28
11651,first_deposit,2026-03-06
11651,first_transaction,2026-03-11
11652,signup,2025-10-28
11653,signup,2026-02-20
11653,kyc_completed,2026-02-22
11653,first_deposit,2026-02-24
11653,first_transaction,2026-02-25
11654,signup,2026-05-08
11654,kyc_completed,2026-05-09
11655,signup,2026-05-24
11655,kyc_completed,2026-05-24
11655,first_deposit,2026-05-26
11655,first_transaction,2026-05-26
11656,signup,2025-11-30
11656,kyc_completed,2025-12-02
11656,first_deposit,2025-12-02
11656,first_transaction,2025-12-06
11657,signup,2026-01-04
11658,signup,2026-03-11
11659,signup,2026-03-08
11659,kyc_completed,2026-03-09
11660,signup,2026-06-16
11661,signup,2026-01-21
11661,kyc_completed,2026-01-22
11661,first_deposit,2026-01-25
11662,signup,2026-05-03
11662,kyc_completed,2026-05-04
11663,signup,2026-07-19
11663,kyc_completed,2026-07-22
11664,signup,2025-12-18
11664,kyc_completed,2025-12-19
11664,first_deposit,2025-12-21
11664,first_transaction,2025-12-22
11665,signup,2026-06-27
11665,kyc_completed,2026-06-29
11666,signup,2025-12-31
11666,kyc_completed,2026-01-02
11666,first_deposit,2026-01-08
11666,first_transaction,2026-01-08
11667,signup,2025-12-31
11667,kyc_completed,2025-12-31
11668,signup,2026-04-26
11668,kyc_completed,2026-04-27
11668,first_deposit,2026-05-02
11668,first_transaction,2026-05-02
11669,signup,2026-04-15
11669,kyc_completed,2026-04-18
11669,first_deposit,2026-04-18
11669,first_transaction,2026-04-18
11670,signup,2026-03-20
11670,kyc_completed,2026-03-20
11671,signup,2025-11-24
11671,kyc_completed,2025-11-26
11671,first_deposit,2025-12-02
11671,first_transaction,2025-12-04
11672,signup,2025-10-06
11672,kyc_completed,2025-10-09
11672,first_deposit,2025-10-15
11672,first_transaction,2025-10-16
11673,signup,2026-07-28
11673,kyc_completed,2026-07-28
11673,first_deposit,2026-08-01
11673,first_transaction,2026-08-03
11674,signup,2026-07-16
11674,kyc_completed,2026-07-17
11675,signup,2026-07-20
11675,kyc_completed,2026-07-23
11675,first_deposit,2026-07-23
11675,first_transaction,2026-07-26
11676,signup,2026-03-06
11677,signup,2026-07-19
11678,signup,2026-02-20
11678,kyc_completed,2026-02-21
11679,signup,2025-09-28
11679,kyc_completed,2025-10-01
11679,first_deposit,2025-10-02
11679,first_transaction,2025-10-06
11680,signup,2025-11-12
11681,signup,2025-12-09
11682,signup,2026-01-16
11682,kyc_completed,2026-01-18
11682,first_deposit,2026-01-20
11682,first_transaction,2026-01-21
11683,signup,2026-08-08
11683,kyc_completed,2026-08-11
11683,first_deposit,2026-08-16
11683,first_transaction,2026-08-21
11684,signup,2025-12-31
11684,kyc_completed,2026-01-02
11684,first_deposit,2026-01-02
11684,first_transaction,2026-01-05
11685,signup,2026-04-11
11685,kyc_completed,2026-04-13
11686,signup,2025-12-08
11686,kyc_completed,2025-12-09
11687,signup,2026-04-23
11687,kyc_completed,2026-04-25
11687,first_deposit,2026-04-26
11687,first_transaction,2026-04-28
11688,signup,2026-03-26
11689,signup,2025-10-25
11689,kyc_completed,2025-10-28
11689,first_deposit,2025-10-30
11690,signup,2026-02-16
11691,signup,2025-10-09
11691,kyc_completed,2025-10-10
11691,first_deposit,2025-10-16
11692,signup,2026-07-21
11692,kyc_completed,2026-07-21
11692,first_deposit,2026-07-26
11692,first_transaction,2026-07-28
11693,signup,2026-05-15
11693,kyc_completed,2026-05-16
11694,signup,2026-08-09
11695,signup,2026-07-16
11695,kyc_completed,2026-07-18
11695,first_deposit,2026-07-18
11696,signup,2025-11-19
11696,kyc_completed,2025-11-19
11696,first_deposit,2025-11-24
11696,first_transaction,2025-11-25
11697,signup,2026-05-16
11697,kyc_completed,2026-05-19
11697,first_deposit,2026-05-25
11697,first_transaction,2026-05-29
11698,signup,2025-10-07
11698,kyc_completed,2025-10-10
11698,first_deposit,2025-10-16
11699,signup,2026-08-16
11700,signup,2026-06-13
11700,kyc_completed,2026-06-15
11701,signup,2026-05-06
11701,kyc_completed,2026-05-07
11702,signup,2026-08-29
11702,kyc_completed,2026-09-01
11703,signup,2026-07-06
11703,kyc_completed,2026-07-06
11704,signup,2026-07-12
11705,signup,2025-10-07
11705,kyc_completed,2025-10-07
11705,first_deposit,2025-10-14
11705,first_transaction,2025-10-18
11706,signup,2025-09-09
11706,kyc_completed,2025-09-12
11706,first_deposit,2025-09-18
11706,first_transaction,2025-09-23
11707,signup,2026-08-16
11707,kyc_completed,2026-08-18
11707,first_deposit,2026-08-21
11708,signup,2025-12-01
11708,kyc_completed,2025-12-04
11708,first_deposit,2025-12-06
11709,signup,2026-02-03
11710,signup,2025-09-16
11710,kyc_completed,2025-09-18
11711,signup,2026-04-15
11711,kyc_completed,2026-04-17
11712,signup,2026-06-26
11712,kyc_completed,2026-06-28
11713,signup,2026-07-04
11713,kyc_completed,2026-07-04
11713,first_deposit,2026-07-09
11713,first_transaction,2026-07-12
11714,signup,2026-03-31
11715,signup,2026-04-29
11715,kyc_completed,2026-04-30
