user_id,signup_date,channel,country,device,age_band,ab_group
10507,2025-09-15,organic,UK,ios,45+,not_in_test
10508,2026-06-20,paid_social,UK,android,25-34,not_in_test
10509,2026-02-09,app_store,UK,ios,18-24,not_in_test
10510,2026-06-01,organic,PT,android,35-44,not_in_test
10511,2026-04-02,organic,PT,android,18-24,control
10512,2026-07-16,organic,UK,ios,25-34,not_in_test
10513,2026-08-29,paid_social,UK,android,35-44,not_in_test
10514,2026-04-08,organic,UK,ios,18-24,treatment
10515,2026-01-07,app_store,PT,android,18-24,not_in_test
10516,2026-02-01,organic,PL,android,35-44,not_in_test
10517,2026-06-28,organic,PT,ios,25-34,not_in_test
10518,2026-02-03,app_store,PT,android,25-34,not_in_test
10519,2026-03-09,app_store,ES,ios,18-24,control
10520,2025-11-10,referral,PL,android,25-34,not_in_test
10521,2026-08-27,app_store,ES,ios,35-44,not_in_test
10522,2026-04-25,organic,PL,android,35-44,control
10523,2025-12-30,paid_social,PT,android,25-34,not_in_test
10524,2026-04-01,organic,PL,ios,25-34,control
10525,2026-01-25,paid_social,ES,android,25-34,not_in_test
10526,2025-10-27,referral,UK,android,18-24,not_in_test
10527,2026-07-16,app_store,PT,android,35-44,not_in_test
10528,2026-07-20,organic,PL,ios,45+,not_in_test
10529,2026-07-01,paid_social,ES,android,18-24,not_in_test
10530,2026-01-13,app_store,UK,ios,25-34,not_in_test
10531,2025-12-03,paid_social,PL,android,18-24,not_in_test
10532,2025-09-19,organic,UK,ios,18-24,not_in_test
10533,2026-05-25,paid_social,ES,ios,25-34,not_in_test
10534,2025-12-29,organic,PT,android,18-24,not_in_test
10535,2026-07-22,paid_social,PT,ios,18-24,not_in_test
10536,2026-07-14,paid_social,PL,ios,25-34,not_in_test
10537,2025-10-17,paid_social,PT,android,25-34,not_in_test
10538,2026-07-31,paid_social,PL,ios,18-24,not_in_test
10539,2025-10-22,paid_social,UK,ios,25-34,not_in_test
10540,2026-02-26,organic,ES,android,35-44,not_in_test
10541,2026-02-20,organic,PL,ios,18-24,not_in_test
10542,2026-08-15,paid_social,UK,ios,18-24,not_in_test
10543,2026-04-28,app_store,PT,ios,25-34,control
10544,2026-07-16,referral,UK,ios,18-24,not_in_test
10545,2026-04-05,organic,PT,android,45+,treatment
10546,2026-06-28,paid_social,PL,ios,18-24,not_in_test
10547,2026-07-08,paid_social,PL,android,25-34,not_in_test
10548,2026-07-10,paid_social,UK,ios,18-24,not_in_test
10549,2026-01-28,referral,PT,android,18-24,not_in_test
10550,2026-01-18,app_store,PT,ios,18-24,not_in_test
10551,2026-08-25,organic,PT,android,25-34,not_in_test
10552,2026-06-03,paid_social,PL,ios,25-34,not_in_test
10553,2026-07-31,paid_social,PL,ios,25-34,not_in_test
10554,2026-03-30,paid_social,PL,ios,25-34,control
10555,2026-08-05,organic,UK,android,18-24,not_in_test
10556,2026-05-20,paid_social,UK,ios,25-34,not_in_test
10557,2026-05-29,organic,PL,ios,25-34,not_in_test
10558,2025-11-04,referral,ES,android,25-34,not_in_test
10559,2026-03-26,referral,UK,android,35-44,control
10560,2026-05-25,organic,PT,ios,45+,not_in_test
10561,2026-06-05,app_store,PL,android,35-44,not_in_test
10562,2026-08-15,app_store,UK,android,25-34,not_in_test
10563,2025-12-29,paid_social,UK,ios,18-24,not_in_test
10564,2025-12-20,app_store,PL,android,25-34,not_in_test
10565,2026-08-19,app_store,UK,ios,35-44,not_in_test
10566,2026-08-25,organic,UK,ios,35-44,not_in_test
10567,2025-11-05,paid_social,ES,android,25-34,not_in_test
10568,2026-01-16,paid_social,ES,android,35-44,not_in_test
10569,2026-08-12,referral,UK,ios,18-24,not_in_test
10570,2025-11-12,app_store,UK,android,18-24,not_in_test
10571,2026-06-13,paid_social,PL,ios,45+,not_in_test
10572,2025-10-11,organic,ES,android,45+,not_in_test
10573,2025-11-04,paid_social,ES,ios,35-44,not_in_test
10574,2026-06-13,referral,ES,android,25-34,not_in_test
10575,2026-04-10,paid_social,PL,android,18-24,treatment
10576,2026-03-21,organic,ES,ios,18-24,control
10577,2026-07-09,organic,UK,ios,18-24,not_in_test
10578,2025-12-21,referral,UK,ios,18-24,not_in_test
10579,2026-03-03,organic,PT,ios,18-24,control
10580,2026-04-10,paid_social,PL,android,18-24,control
10581,2026-05-28,organic,PT,android,35-44,not_in_test
10582,2025-12-30,paid_social,PL,android,18-24,not_in_test
10583,2026-04-19,organic,ES,android,18-24,treatment
10584,2026-02-11,organic,UK,ios,25-34,not_in_test
10585,2026-03-17,referral,UK,android,35-44,control
10586,2026-07-12,organic,PT,ios,25-34,not_in_test
10587,2026-01-22,organic,PL,android,25-34,not_in_test
10588,2026-05-02,paid_social,UK,android,25-34,not_in_test
10589,2026-08-09,organic,UK,android,18-24,not_in_test
10590,2026-06-05,organic,ES,ios,35-44,not_in_test
10591,2026-08-26,paid_social,ES,android,18-24,not_in_test
10592,2026-04-01,paid_social,PT,android,35-44,treatment
10593,2025-12-12,paid_social,PT,android,45+,not_in_test
10594,2026-08-27,app_store,ES,ios,18-24,not_in_test
10595,2026-04-23,paid_social,UK,ios,18-24,control
10596,2025-11-27,paid_social,PL,android,45+,not_in_test
10597,2025-12-25,app_store,PL,android,45+,not_in_test
10598,2025-12-05,paid_social,ES,ios,25-34,not_in_test
10599,2026-07-01,referral,UK,ios,18-24,not_in_test
10600,2025-10-04,paid_social,ES,ios,25-34,not_in_test
10601,2026-05-28,paid_social,PT,android,25-34,not_in_test
10602,2026-03-21,app_store,UK,ios,25-34,control
10603,2025-09-27,organic,PL,ios,35-44,not_in_test
10604,2026-04-12,app_store,UK,ios,18-24,control
10605,2026-06-02,paid_social,PL,ios,35-44,not_in_test
10606,2026-05-23,paid_social,PL,ios,25-34,not_in_test
10607,2026-03-12,paid_social,PT,android,18-24,treatment
10608,2026-01-01,organic,PL,android,25-34,not_in_test
10609,2025-10-30,organic,PT,ios,25-34,not_in_test
10610,2025-09-05,app_store,UK,android,25-34,not_in_test
10611,2026-01-09,paid_social,ES,android,25-34,not_in_test
10612,2026-04-19,app_store,ES,android,35-44,treatment
10613,2025-09-14,organic,PT,ios,25-34,not_in_test
10614,2026-08-30,organic,UK,android,18-24,not_in_test
10615,2026-04-02,organic,ES,android,25-34,treatment
10616,2025-12-17,organic,ES,android,18-24,not_in_test
10617,2026-08-17,paid_social,ES,ios,18-24,not_in_test
10618,2025-11-06,app_store,UK,ios,45+,not_in_test
10619,2026-08-15,app_store,ES,ios,25-34,not_in_test
10620,2025-12-12,paid_social,UK,android,25-34,not_in_test
10621,2026-01-17,organic,PL,ios,18-24,not_in_test
10622,2026-02-02,paid_social,PT,ios,25-34,not_in_test
10623,2026-08-29,paid_social,PL,android,35-44,not_in_test
10624,2025-12-01,referral,UK,android,35-44,not_in_test
10625,2026-08-21,paid_social,PL,android,25-34,not_in_test
10626,2026-01-05,organic,UK,android,35-44,not_in_test
10627,2025-12-13,organic,PL,ios,25-34,not_in_test
10628,2026-04-21,app_store,UK,android,35-44,control
10629,2026-05-11,referral,PL,android,35-44,not_in_test
10630,2026-01-04,app_store,PL,ios,25-34,not_in_test
10631,2025-10-19,organic,ES,android,18-24,not_in_test
10632,2026-01-23,paid_social,PL,ios,35-44,not_in_test
10633,2026-03-16,organic,PL,android,35-44,control
10634,2025-09-15,app_store,ES,android,25-34,not_in_test
10635,2025-09-29,organic,ES,android,35-44,not_in_test
10636,2026-08-01,referral,PT,ios,25-34,not_in_test
10637,2025-09-14,organic,PL,ios,18-24,not_in_test
10638,2026-01-27,organic,UK,android,35-44,not_in_test
10639,2026-06-06,organic,PL,ios,25-34,not_in_test
10640,2025-12-29,paid_social,ES,ios,45+,not_in_test
10641,2026-02-28,app_store,ES,ios,18-24,not_in_test
10642,2025-10-02,app_store,UK,android,35-44,not_in_test
10643,2026-06-17,paid_social,UK,android,18-24,not_in_test
10644,2026-04-19,paid_social,ES,ios,18-24,control
10645,2026-07-08,referral,ES,android,25-34,not_in_test
10646,2026-07-12,organic,PT,android,18-24,not_in_test
10647,2026-01-06,app_store,UK,android,25-34,not_in_test
10648,2025-09-15,referral,PT,ios,25-34,not_in_test
10649,2026-01-05,paid_social,PL,android,35-44,not_in_test
10650,2025-10-23,organic,UK,android,35-44,not_in_test
10651,2026-03-14,organic,UK,ios,18-24,control
10652,2025-10-24,paid_social,UK,android,35-44,not_in_test
10653,2026-08-02,app_store,PL,android,45+,not_in_test
10654,2026-04-08,paid_social,UK,ios,25-34,control
10655,2025-12-02,paid_social,PL,android,25-34,not_in_test
10656,2026-08-02,paid_social,UK,ios,18-24,not_in_test
10657,2026-06-08,referral,PL,ios,45+,not_in_test
10658,2026-02-07,organic,ES,android,45+,not_in_test
10659,2025-10-24,organic,PT,ios,35-44,not_in_test
10660,2026-01-04,referral,UK,android,18-24,not_in_test
10661,2026-04-01,organic,PT,android,25-34,control
10662,2026-06-06,organic,UK,ios,35-44,not_in_test
10663,2025-12-05,paid_social,PL,ios,18-24,not_in_test
10664,2026-05-29,organic,UK,ios,25-34,not_in_test
10665,2025-12-12,app_store,ES,android,18-24,not_in_test
10666,2025-11-29,app_store,UK,ios,35-44,not_in_test
10667,2026-02-10,app_store,ES,android,25-34,not_in_test
10668,2025-10-29,app_store,PT,android,25-34,not_in_test
10669,2026-01-26,organic,UK,android,25-34,not_in_test
10670,2026-01-09,paid_social,ES,android,25-34,not_in_test
10671,2025-12-11,referral,PL,ios,35-44,not_in_test
10672,2026-06-10,organic,PT,ios,18-24,not_in_test
10673,2025-12-30,app_store,PT,ios,25-34,not_in_test
10674,2026-05-12,organic,UK,ios,25-34,not_in_test
10675,2026-05-21,paid_social,UK,android,25-34,not_in_test
10676,2026-05-01,referral,ES,android,25-34,not_in_test
10677,2025-12-08,app_store,UK,ios,18-24,not_in_test
10678,2026-06-29,paid_social,ES,ios,25-34,not_in_test
10679,2025-11-26,paid_social,UK,ios,25-34,not_in_test
10680,2025-12-10,organic,PL,ios,18-24,not_in_test
10681,2026-07-16,paid_social,PL,ios,18-24,not_in_test
10682,2026-01-02,referral,PL,android,25-34,not_in_test
10683,2026-05-12,paid_social,ES,ios,45+,not_in_test
10684,2025-09-16,referral,UK,android,25-34,not_in_test
10685,2026-04-12,organic,PL,ios,25-34,treatment
10686,2026-07-14,organic,UK,ios,45+,not_in_test
10687,2026-05-16,app_store,UK,ios,25-34,not_in_test
10688,2026-04-01,organic,UK,ios,18-24,control
10689,2026-07-07,paid_social,PL,ios,35-44,not_in_test
10690,2025-12-18,paid_social,PL,android,45+,not_in_test
10691,2026-01-16,app_store,UK,android,45+,not_in_test
10692,2025-09-26,organic,ES,android,18-24,not_in_test
10693,2026-05-13,organic,UK,android,25-34,not_in_test
10694,2026-05-22,app_store,ES,android,25-34,not_in_test
10695,2026-06-01,referral,UK,android,25-34,not_in_test
10696,2026-05-31,paid_social,PT,ios,25-34,not_in_test
10697,2025-10-17,paid_social,UK,ios,18-24,not_in_test
10698,2026-05-01,paid_social,PL,android,18-24,not_in_test
10699,2026-06-05,app_store,ES,android,18-24,not_in_test
10700,2025-11-14,referral,PT,android,25-34,not_in_test
10701,2026-02-21,app_store,UK,android,18-24,not_in_test
10702,2026-07-30,app_store,PT,android,25-34,not_in_test
10703,2026-01-29,paid_social,PL,ios,18-24,not_in_test
10704,2026-06-02,paid_social,UK,ios,25-34,not_in_test
10705,2026-03-13,referral,PT,ios,45+,control
10706,2026-04-28,app_store,ES,ios,25-34,control
10707,2026-04-17,referral,UK,android,18-24,treatment
10708,2026-04-25,organic,PT,ios,18-24,treatment
10709,2026-06-11,app_store,ES,android,35-44,not_in_test
10710,2026-07-27,referral,PL,android,25-34,not_in_test
10711,2025-12-17,app_store,PL,android,25-34,not_in_test
10712,2026-08-04,paid_social,UK,android,25-34,not_in_test
10713,2026-04-17,paid_social,UK,android,18-24,treatment
10714,2026-04-05,referral,UK,android,18-24,control
10715,2025-12-29,referral,PL,android,35-44,not_in_test
10716,2026-01-30,organic,UK,ios,18-24,not_in_test
10717,2026-04-26,paid_social,PL,android,25-34,treatment
10718,2026-01-11,referral,PL,android,18-24,not_in_test
10719,2025-12-14,app_store,UK,ios,25-34,not_in_test
10720,2026-06-26,organic,PT,ios,25-34,not_in_test
10721,2026-01-30,organic,PL,ios,25-34,not_in_test
10722,2026-04-23,paid_social,PL,ios,25-34,control
10723,2025-09-12,organic,PL,android,18-24,not_in_test
10724,2025-09-29,organic,UK,android,25-34,not_in_test
10725,2026-07-06,paid_social,PL,ios,25-34,not_in_test
10726,2025-10-22,paid_social,PT,ios,25-34,not_in_test
10727,2026-06-17,paid_social,PT,android,25-34,not_in_test
10728,2026-07-25,paid_social,PT,android,25-34,not_in_test
10729,2026-02-23,app_store,UK,ios,25-34,not_in_test
10730,2026-07-19,paid_social,PT,ios,18-24,not_in_test
10731,2026-02-03,referral,UK,ios,35-44,not_in_test
10732,2026-08-13,organic,UK,ios,25-34,not_in_test
10733,2025-11-26,app_store,UK,ios,18-24,not_in_test
10734,2026-02-03,app_store,ES,ios,18-24,not_in_test
10735,2026-01-20,organic,PL,ios,25-34,not_in_test
10736,2026-06-13,referral,ES,ios,18-24,not_in_test
10737,2025-09-16,referral,PL,ios,18-24,not_in_test
10738,2026-06-29,paid_social,ES,android,18-24,not_in_test
10739,2025-09-09,referral,PL,android,35-44,not_in_test
10740,2025-12-24,organic,PL,android,25-34,not_in_test
10741,2026-04-05,paid_social,UK,ios,35-44,control
10742,2025-10-23,app_store,PT,ios,25-34,not_in_test
10743,2026-02-26,organic,PL,ios,35-44,not_in_test
10744,2026-08-29,organic,UK,ios,25-34,not_in_test
10745,2026-06-27,organic,UK,android,18-24,not_in_test
10746,2025-09-11,app_store,UK,android,45+,not_in_test
10747,2026-04-04,organic,UK,ios,35-44,control
10748,2026-04-06,organic,PL,ios,35-44,treatment
10749,2025-09-25,referral,PL,android,25-34,not_in_test
10750,2026-04-25,referral,ES,android,25-34,treatment
10751,2026-03-09,paid_social,PL,android,18-24,control
10752,2026-05-07,app_store,PT,ios,25-34,not_in_test
10753,2025-12-18,organic,PT,android,35-44,not_in_test
10754,2025-12-03,paid_social,PT,ios,25-34,not_in_test
10755,2026-05-26,paid_social,UK,android,45+,not_in_test
10756,2026-05-21,organic,PL,ios,25-34,not_in_test
10757,2025-10-29,app_store,UK,android,18-24,not_in_test
10758,2025-11-18,paid_social,PT,ios,18-24,not_in_test
10759,2026-04-02,organic,UK,ios,18-24,control
10760,2026-06-29,organic,PL,android,25-34,not_in_test
10761,2025-11-13,organic,ES,android,45+,not_in_test
10762,2025-11-19,app_store,PT,android,45+,not_in_test
10763,2026-06-22,organic,UK,android,35-44,not_in_test
10764,2026-05-12,app_store,PL,android,18-24,not_in_test
10765,2026-07-26,organic,PL,ios,45+,not_in_test
10766,2026-06-13,app_store,ES,android,45+,not_in_test
10767,2026-08-13,app_store,PT,ios,25-34,not_in_test
10768,2025-11-08,organic,UK,android,18-24,not_in_test
10769,2025-12-08,organic,ES,android,18-24,not_in_test
10770,2025-11-26,app_store,UK,android,25-34,not_in_test
10771,2025-09-21,organic,UK,android,18-24,not_in_test
10772,2026-06-11,organic,UK,ios,25-34,not_in_test
10773,2026-04-29,app_store,UK,android,25-34,control
10774,2025-10-02,app_store,PL,ios,45+,not_in_test
10775,2025-11-12,referral,UK,ios,25-34,not_in_test
10776,2025-11-09,app_store,UK,ios,18-24,not_in_test
10777,2026-01-25,paid_social,UK,ios,18-24,not_in_test
10778,2026-02-13,referral,ES,android,18-24,not_in_test
10779,2025-12-15,organic,PT,ios,18-24,not_in_test
10780,2026-08-05,referral,PT,android,25-34,not_in_test
10781,2025-11-17,referral,PT,ios,25-34,not_in_test
10782,2026-03-24,paid_social,PT,ios,35-44,treatment
10783,2026-02-07,app_store,UK,android,18-24,not_in_test
10784,2026-01-20,paid_social,ES,ios,25-34,not_in_test
10785,2026-06-28,paid_social,PL,ios,25-34,not_in_test
10786,2026-08-23,paid_social,PL,ios,18-24,not_in_test
10787,2025-09-03,organic,ES,ios,25-34,not_in_test
10788,2026-02-16,organic,UK,android,18-24,not_in_test
10789,2025-10-14,app_store,UK,ios,18-24,not_in_test
10790,2026-02-05,paid_social,ES,android,25-34,not_in_test
10791,2026-04-13,referral,PL,android,25-34,treatment
10792,2026-01-28,paid_social,PL,android,25-34,not_in_test
10793,2025-12-22,app_store,ES,android,35-44,not_in_test
10794,2025-12-23,referral,ES,ios,18-24,not_in_test
10795,2025-12-19,organic,ES,android,25-34,not_in_test
10796,2025-12-28,paid_social,UK,ios,25-34,not_in_test
10797,2026-01-15,referral,ES,android,25-34,not_in_test
10798,2026-05-09,organic,PT,ios,35-44,not_in_test
10799,2025-10-05,paid_social,PT,android,18-24,not_in_test
10800,2025-09-15,organic,UK,android,35-44,not_in_test
10801,2026-03-08,organic,PL,ios,35-44,control
10802,2026-05-07,app_store,UK,android,35-44,not_in_test
10803,2025-12-04,app_store,ES,ios,25-34,not_in_test
10804,2025-11-13,referral,PL,android,18-24,not_in_test
10805,2026-04-16,organic,PL,android,18-24,control
10806,2026-01-18,app_store,UK,ios,35-44,not_in_test
10807,2026-05-26,paid_social,PL,android,45+,not_in_test
10808,2025-10-24,app_store,PL,android,18-24,not_in_test
10809,2025-10-15,organic,ES,ios,25-34,not_in_test
10810,2026-03-21,organic,PL,android,18-24,control
10811,2026-01-21,referral,UK,ios,18-24,not_in_test
10812,2026-05-24,app_store,PL,ios,35-44,not_in_test
10813,2026-03-04,organic,UK,ios,45+,control
10814,2026-01-08,organic,PL,android,25-34,not_in_test
10815,2025-10-29,paid_social,PL,ios,35-44,not_in_test
10816,2025-10-30,app_store,UK,android,35-44,not_in_test
10817,2026-06-03,referral,UK,android,25-34,not_in_test
10818,2025-11-22,app_store,PT,android,35-44,not_in_test
10819,2026-03-02,referral,PL,ios,18-24,treatment
10820,2026-06-25,app_store,UK,ios,35-44,not_in_test
10821,2026-07-24,paid_social,PL,ios,18-24,not_in_test
10822,2025-12-07,organic,PL,android,35-44,not_in_test
10823,2025-10-10,referral,UK,ios,45+,not_in_test
10824,2026-06-09,paid_social,UK,ios,18-24,not_in_test
10825,2026-05-09,paid_social,UK,ios,25-34,not_in_test
10826,2025-12-30,organic,PT,ios,25-34,not_in_test
10827,2026-04-05,referral,UK,ios,18-24,control
10828,2025-11-08,app_store,ES,ios,18-24,not_in_test
10829,2026-05-14,paid_social,PL,android,35-44,not_in_test
10830,2026-05-23,app_store,PT,android,35-44,not_in_test
10831,2025-12-18,paid_social,ES,ios,18-24,not_in_test
10832,2026-02-18,organic,UK,android,25-34,not_in_test
10833,2025-12-31,organic,PL,ios,25-34,not_in_test
10834,2025-09-12,paid_social,UK,android,25-34,not_in_test
10835,2025-10-17,organic,UK,ios,18-24,not_in_test
10836,2026-08-16,referral,PT,ios,35-44,not_in_test
10837,2026-02-13,referral,UK,ios,25-34,not_in_test
10838,2025-10-24,paid_social,ES,android,45+,not_in_test
10839,2025-09-17,app_store,PT,ios,35-44,not_in_test
10840,2026-01-07,app_store,PL,android,35-44,not_in_test
10841,2026-08-24,paid_social,PL,ios,18-24,not_in_test
10842,2026-01-19,organic,ES,ios,25-34,not_in_test
10843,2026-08-30,organic,UK,android,18-24,not_in_test
10844,2026-02-26,referral,PT,ios,25-34,not_in_test
10845,2026-06-06,paid_social,UK,ios,45+,not_in_test
10846,2026-06-13,referral,UK,ios,25-34,not_in_test
10847,2025-09-11,referral,UK,ios,25-34,not_in_test
10848,2025-09-03,paid_social,UK,ios,18-24,not_in_test
10849,2026-08-02,organic,UK,android,18-24,not_in_test
10850,2026-08-06,organic,PT,android,18-24,not_in_test
10851,2025-10-19,paid_social,PL,ios,18-24,not_in_test
10852,2026-04-24,app_store,ES,ios,25-34,control
10853,2026-08-03,referral,PT,ios,25-34,not_in_test
10854,2026-08-13,paid_social,ES,android,25-34,not_in_test
10855,2025-12-17,referral,ES,ios,18-24,not_in_test
10856,2026-06-25,paid_social,ES,ios,18-24,not_in_test
10857,2026-04-24,organic,UK,android,25-34,control
10858,2026-08-04,organic,UK,ios,18-24,not_in_test
10859,2025-10-24,organic,PL,ios,18-24,not_in_test
10860,2026-04-07,organic,UK,ios,35-44,control
10861,2025-09-09,organic,ES,android,18-24,not_in_test
10862,2026-01-09,referral,PL,android,25-34,not_in_test
10863,2025-09-05,organic,ES,android,18-24,not_in_test
10864,2026-02-09,organic,UK,ios,18-24,not_in_test
10865,2026-06-23,organic,ES,ios,35-44,not_in_test
10866,2026-04-28,organic,UK,android,45+,treatment
10867,2025-12-25,organic,PL,android,25-34,not_in_test
10868,2026-02-03,organic,ES,ios,18-24,not_in_test
10869,2026-01-12,organic,PL,ios,25-34,not_in_test
10870,2026-05-25,app_store,PT,ios,18-24,not_in_test
10871,2025-12-06,organic,UK,ios,25-34,not_in_test
10872,2025-10-04,organic,ES,ios,25-34,not_in_test
